DunsNumber,Company,TradeName,Address,City,State,ZipCode,ZIP4,Officer,Title,Area,Phone,Region,HQDuns,HQCompany,HQTradeName,HQAddress,HQCity,HQState,HQZipCode,HQZIP4,HQOfficer,HQTitle,HQArea,HQPhone,Subsidiary,Related,Kids,CBSA,FipsCounty,CityCode,Latitude,Longitude,LevelCode,EstCat,Emp90,EmpC90,Emp91,EmpC91,Emp92,EmpC92,Emp93,EmpC93,Emp94,EmpC94,Emp95,EmpC95,Emp96,EmpC96,Emp97,EmpC97,Emp98,EmpC98,Emp99,EmpC99,Emp00,EmpC00,Emp01,EmpC01,Emp02,EmpC02,Emp03,EmpC03,Emp04,EmpC04,Emp05,EmpC05,Emp06,EmpC06,Emp07,EmpC07,Emp08,EmpC08,Emp09,EmpC09,Emp10,EmpC10,Emp11,EmpC11,Emp12,EmpC12,Emp13,EmpC13,Emp14,EmpC14,Emp15,EmpC15,EmpHere,EmpHereC,SizeCat,SIC2,SIC3,SIC4,SIC6,SIC8,SIC8_2,SIC8_3,SIC8_4,SIC8_5,SIC8_6,SICChange,SIC90,SIC91,SIC92,SIC93,SIC94,SIC95,SIC96,SIC97,SIC98,SIC99,SIC00,SIC01,SIC02,SIC03,SIC04,SIC05,SIC06,SIC07,SIC08,SIC09,SIC10,SIC11,SIC12,SIC13,SIC14,SIC15,Industry,IndustryGroup,HQDuns90,HQDuns91,HQDuns92,HQDuns93,HQDuns94,HQDuns95,HQDuns96,HQDuns97,HQDuns98,HQDuns99,HQDuns00,HQDuns01,HQDuns02,HQDuns03,HQDuns04,HQDuns05,HQDuns06,HQDuns07,HQDuns08,HQDuns09,HQDuns10,HQDuns11,HQDuns12,HQDuns13,HQDuns14,HQDuns15,HQDunsChange,FIPS90,FIPS91,FIPS92,FIPS93,FIPS94,FIPS95,FIPS96,FIPS97,FIPS98,FIPS99,FIPS00,FIPS01,FIPS02,FIPS03,FIPS04,FIPS05,FIPS06,FIPS07,FIPS08,FIPS09,FIPS10,FIPS11,FIPS12,FIPS13,FIPS14,FIPS15,FipsChange,OutofBis,YearStart,PayDexMin90,PayDexMax90,PayDexMin91,PayDexMax91,PayDexMin92,PayDexMax92,PayDexMin93,PayDexMax93,PayDexMin94,PayDexMax94,PayDexMin95,PayDexMax95,PayDexMin96,PayDexMax96,PayDexMin97,PayDexMax97,PayDexMin98,PayDexMax98,PayDexMin99,PayDexMax99,PayDexMin00,PayDexMax00,PayDexMin01,PayDexMax01,PayDexMin02,PayDexMax02,PayDexMin03,PayDexMax03,PayDexMin04,PayDexMax04,PayDexMin05,PayDexMax05,PayDexMin06,PayDexMax06,PayDexMin07,PayDexMax07,PayDexMin08,PayDexMax08,PayDexMin09,PayDexMax09,PayDexMin10,PayDexMax10,PayDexMin11,PayDexMax11,PayDexMin12,PayDexMax12,PayDexMin13,PayDexMax13,PayDexMin14,PayDexMax14,PayDexMin15,PayDexMax15,DnBRating90,DnBRating91,DnBRating92,DnBRating93,DnBRating94,DnBRating95,DnBRating96,DnBRating97,DnBRating98,DnBRating99,DnBRating00,DnBRating01,DnBRating02,DnBRating03,DnBRating04,DnBRating05,DnBRating06,DnBRating07,DnBRating08,DnBRating09,DnBRating10,DnBRating11,DnBRating12,DnBRating13,DnBRating14,DnBRating15,Sales90,SalesC90,Sales91,SalesC91,Sales92,SalesC92,Sales93,SalesC93,Sales94,SalesC94,Sales95,SalesC95,Sales96,SalesC96,Sales97,SalesC97,Sales98,SalesC98,Sales99,SalesC99,Sales00,SalesC00,Sales01,SalesC01,Sales02,SalesC02,Sales03,SalesC03,Sales04,SalesC04,Sales05,SalesC05,Sales06,SalesC06,Sales07,SalesC07,Sales08,SalesC08,Sales09,SalesC09,Sales10,SalesC10,Sales11,SalesC11,Sales12,SalesC12,Sales13,SalesC13,Sales14,SalesC14,Sales15,SalesC15,SalesHere,SalesHereC,SalesGrowth,SalesGrowthPeer,MoveYears,LastMove,MoveSIC4,OriginCity,OriginState,OriginZIP,DestCity,DestState,DestZIP,MoveEmp,EmpC,MoveSales,MoveSalesC,PubPriv,LegalStat,ForeignOwn,ImpExpInd,GovtContra,Minority,GenderCEO,WomenOwned,Relocate,MoveOften,Cottage,FirstYear,LastYear,Address_First,City_First,State_First,ZipCode_First,CBSA_First,FipsCounty_First,CityCode_First,DunsNumber.1,LastPayDex,PayDex1,PayDex2,PayDex3,PayDex4,PayDex5,PayDex6,PayDex7,PayDex8,PayDex9,PayDex10,PayDex11,PayDex12,PayDex13,PayDex14,PayDex15,PayDex16,PayDex17,PayDex18,PayDex19,PayDex20,PayDex21,UltimoAnnoUtile,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,DnB1,DnB2,DnB3,DnB4,DnB5,DnB6,DnB7,DnB8,DnB9,DnB10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
37354274.0,2323.0,0.0,1069.0,1044.0,4.0,91107.0,6833.0,1756.0,31.0,138.0,12.0,271.0,37354274.0,2304.0,0.0,1056.0,1031.0,4.0,91107.0,6833.0,1757.0,30.0,139.0,11.0,0.0,0.0,0.0,31084.0,6037.0,66089.0,34.1461,118.1024,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,99.0,999.0,9999.0,999922.0,99992222.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,99992222.0,99992222.0,99992222.0,286.0,176.0,,,,,,,,,,,,,,,,,,,,,,,,37354274.0,37354274.0,37354274.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,6037.0,6037.0,6037.0,0.0,0.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,2015.0,1058.0,1048.0,4.0,91107.0,31084.0,6037.0,66089.0,37354274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
37407942.0,2212.0,0.0,0.0,1516.0,2.0,72687.0,0.0,108.0,26.0,217.0,633.0,24.0,37407942.0,2196.0,0.0,0.0,1495.0,2.0,72687.0,0.0,112.0,26.0,218.0,632.0,0.0,0.0,0.0,5999.0,5089.0,59735.0,36.2355,92.6856,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,25.0,253.0,25399.0,2539902.0,,,,,,0.0,,,,,,,,,,,,,2539902.0,2539902.0,2539902.0,2539902.0,2539902.0,2539902.0,2539902.0,2539902.0,2539902.0,2539902.0,2539902.0,2539902.0,2539902.0,2539902.0,911.0,197.0,,,,,,,,,,,,,37407942.0,37407942.0,37407942.0,37407942.0,37407942.0,37407942.0,37407942.0,37407942.0,37407942.0,37407942.0,37407942.0,37407942.0,37407942.0,37407942.0,0.0,,,,,,,,,,,,,5089.0,5089.0,5089.0,5089.0,5089.0,5089.0,5089.0,5089.0,5089.0,5089.0,5089.0,5089.0,5089.0,5089.0,0.0,0.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,15.0,14.0,13.0,11.0,10.0,10.0,9.0,10.0,7.0,8.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,112500.0,3.0,100000.0,3.0,100000.0,3.0,100000.0,3.0,97800.0,3.0,95600.0,3.0,93300.0,3.0,90000.0,3.0,90000.0,3.0,90000.0,3.0,90000.0,3.0,93300.0,3.0,90000.0,3.0,93300.0,3.0,93300.0,3.0,2.0,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2001.0,2015.0,0.0,1520.0,2.0,72687.0,5999.0,5089.0,59735.0,37407942.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
37461611.0,1797.0,0.0,807.0,899.0,27.0,28117.0,6989.0,1500.0,31.0,0.0,0.0,86.0,37461611.0,1785.0,0.0,798.0,890.0,27.0,28117.0,6989.0,1501.0,30.0,0.0,0.0,0.0,0.0,0.0,16740.0,37097.0,375959.0,35.604,80.8531,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,,,,,,,2.0,2.0,0.0,65.0,651.0,6512.0,651202.0,65120200.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,65120200.0,65120200.0,,,,735.0,208.0,,,,,,,,,,,,,,,,,,,,,,37461611.0,37461611.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,37097.0,37097.0,,,,0.0,0.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165000.0,3.0,170000.0,3.0,,,,,,,170000.0,3.0,2.0,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2010.0,2012.0,803.0,904.0,27.0,28117.0,16740.0,37097.0,375959.0,37461611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
37568947.0,2319.0,0.0,1117.0,324.0,42.0,57049.0,5159.0,0.0,0.0,0.0,0.0,447.0,37568947.0,2300.0,0.0,1106.0,318.0,42.0,57049.0,5159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43580.0,46127.0,462300.0,42.4974,96.4958,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,67.0,679.0,6799.0,679900.0,67990000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,67990000.0,67990000.0,67990000.0,67990000.0,489.0,158.0,,,,,,,,,,,,,,,,,,,,,,,37568947.0,37568947.0,37568947.0,37568947.0,0.0,,,,,,,,,,,,,,,,,,,,,,,46127.0,46127.0,46127.0,46127.0,0.0,0.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,8.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186300.0,3.0,172000.0,3.0,186700.0,3.0,184000.0,3.0,184000.0,3.0,2.0,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,2015.0,1102.0,325.0,42.0,57049.0,43580.0,46127.0,462300.0,37568947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
37622615.0,2626.0,0.0,1319.0,1486.0,8.0,19804.0,1082.0,482.0,30.0,37.0,1714.0,521.0,37622615.0,2606.0,0.0,1314.0,1465.0,8.0,19804.0,1082.0,483.0,29.0,37.0,1708.0,0.0,0.0,0.0,48864.0,10003.0,109599.0,39.7268,75.5845,1.0,2.0,,,,,,,,,,,,,,,,,,,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,,,,,,,10.0,0.0,2.0,86.0,869.0,8699.0,869900.0,86990000.0,,,,,,0.0,,,,,,,,,,86990000.0,86990000.0,86990000.0,86990000.0,86990000.0,86990000.0,86990000.0,86990000.0,86990000.0,86990000.0,86990000.0,86990000.0,86990000.0,86990000.0,,,,582.0,136.0,,,,,,,,,,37622615.0,37622615.0,37622615.0,37622615.0,37622615.0,37622615.0,37622615.0,37622615.0,37622615.0,37622615.0,37622615.0,37622615.0,37622615.0,37622615.0,,,,0.0,,,,,,,,,,10003.0,10003.0,10003.0,10003.0,10003.0,10003.0,10003.0,10003.0,10003.0,10003.0,10003.0,10003.0,10003.0,10003.0,,,,0.0,0.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,79.0,40.0,44.0,,,,,,,,,,,,,,,,17.0,18.0,19.0,16.0,16.0,15.0,14.0,13.0,11.0,10.0,10.0,9.0,10.0,7.0,,,,,,,,,,,,,,,,,,,,,,809300.0,3.0,866700.0,3.0,840200.0,3.0,802400.0,3.0,764600.0,3.0,718500.0,3.0,671100.0,3.0,624100.0,3.0,576700.0,3.0,529400.0,3.0,482300.0,3.0,435000.0,3.0,393600.0,3.0,352200.0,3.0,,,,,,,352200.0,3.0,4.0,4.0,19.0,1999.0,8699.0,178.0,6.0,19808.0,183.0,7.0,19804.0,10.0,0.0,809300.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1998.0,2012.0,730.0,1491.0,8.0,19808.0,48864.0,10003.0,109599.0,37622615.0,44.0,40.0,79.0,40.0,,,,,,,,,,,,,,,,,,,12.0,10003.0,10003.0,10003.0,10003.0,10003.0,10003.0,10003.0,10003.0,10003.0,10003.0,22.0,21.0,19.0,17.0,16.0,13.0,12.0,7.0,7.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
37783620.0,2320.0,0.0,1281.0,1237.0,48.0,98199.0,4026.0,1845.0,31.0,5.0,225.0,434.0,37783620.0,2301.0,0.0,1271.0,1224.0,48.0,98199.0,4026.0,1845.0,30.0,5.0,219.0,0.0,0.0,0.0,42644.0,53033.0,537927.0,47.6381,122.3954,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,76.0,769.0,7699.0,769900.0,76990000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,76990000.0,76990000.0,76990000.0,76990000.0,76990000.0,783.0,162.0,,,,,,,,,,,,,,,,,,,,,,37783620.0,37783620.0,37783620.0,37783620.0,37783620.0,0.0,,,,,,,,,,,,,,,,,,,,,,53033.0,53033.0,53033.0,53033.0,53033.0,0.0,0.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,8.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000.0,3.0,50000.0,3.0,50000.0,3.0,50000.0,3.0,50000.0,3.0,50000.0,3.0,2.0,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2010.0,2015.0,1265.0,1243.0,48.0,98199.0,42644.0,53033.0,537927.0,37783620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
37837288.0,1361.0,0.0,810.0,164.0,34.0,11207.0,7004.0,0.0,0.0,163.0,438.0,335.0,37837288.0,1349.0,0.0,801.0,159.0,34.0,11207.0,7004.0,0.0,0.0,164.0,435.0,0.0,0.0,0.0,35614.0,36047.0,364994.0,40.6705,73.8948,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,65.0,653.0,6531.0,653100.0,65310000.0,,,,,,0.0,,,,,,,,,,,,,,65310000.0,,,,,,,,,,,,,759.0,207.0,,,,,,,,,,,,,,37837288.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,36047.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,200000.0,3.0,2.0,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,2003.0,806.0,166.0,34.0,11207.0,35614.0,36047.0,364994.0,37837288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
37890956.0,2528.0,0.0,1476.0,474.0,9.0,34981.0,6002.0,650.0,7.0,178.0,680.0,384.0,37890956.0,2506.0,0.0,1464.0,467.0,9.0,34981.0,6002.0,661.0,6.0,179.0,683.0,0.0,0.0,0.0,38940.0,12111.0,123004.0,27.4148,80.3591,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,86.0,864.0,8641.0,864199.0,86419907.0,,,,,,0.0,,,,,,,,,,,,,,86419907.0,86419907.0,86419907.0,86419907.0,86419907.0,86419907.0,86419907.0,86419907.0,86419907.0,86419907.0,86419907.0,86419907.0,86419907.0,924.0,36.0,,,,,,,,,,,,,,37890956.0,37890956.0,37890956.0,37890956.0,37890956.0,37890956.0,37890956.0,37890956.0,37890956.0,37890956.0,37890956.0,37890956.0,37890956.0,0.0,,,,,,,,,,,,,,12111.0,12111.0,12111.0,12111.0,12111.0,12111.0,12111.0,12111.0,12111.0,12111.0,12111.0,12111.0,12111.0,0.0,0.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,15.0,14.0,13.0,11.0,10.0,10.0,9.0,10.0,7.0,8.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,87100.0,3.0,90000.0,3.0,90000.0,3.0,75000.0,3.0,72000.0,3.0,72000.0,3.0,10000.0,1.0,10000.0,1.0,10000.0,1.0,10000.0,1.0,10000.0,1.0,130000.0,2.0,140000.0,2.0,140000.0,2.0,1.0,1.0,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2002.0,2015.0,1451.0,478.0,9.0,34981.0,38940.0,12111.0,123004.0,37890956.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
37998292.0,935.0,0.0,1813.0,877.0,23.0,55343.0,8725.0,781.0,31.0,245.0,1784.0,300.0,37998292.0,925.0,0.0,1798.0,869.0,23.0,55343.0,8725.0,792.0,30.0,246.0,1779.0,0.0,0.0,0.0,33460.0,27053.0,275769.0,44.9153,93.4356,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,0.0,0.0,17.0,172.0,1721.0,172100.0,17210000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,17210000.0,17210000.0,667.0,186.0,,,,,,,,,,,,,,,,,,,,,,,,,37998292.0,37998292.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,27053.0,27053.0,0.0,0.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000.0,3.0,47000.0,3.0,47000.0,3.0,2.0,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2013.0,2015.0,1784.0,884.0,23.0,55343.0,33460.0,27053.0,275769.0,37998292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
38051962.0,1613.0,145.0,1986.0,283.0,35.0,43221.0,5547.0,0.0,0.0,130.0,899.0,102.0,38051962.0,1604.0,142.0,1973.0,279.0,35.0,43221.0,5547.0,0.0,0.0,131.0,899.0,0.0,0.0,0.0,18140.0,39049.0,391765.0,40.0631,83.1272,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,3.0,,,,,2.0,3.0,0.0,81.0,811.0,8111.0,811100.0,81110000.0,,,,,,0.0,,,,,,,,,,,,,81110000.0,81110000.0,81110000.0,81110000.0,81110000.0,81110000.0,81110000.0,81110000.0,81110000.0,81110000.0,81110000.0,81110000.0,,,529.0,118.0,,,,,,,,,,,,,38051962.0,38051962.0,38051962.0,38051962.0,38051962.0,38051962.0,38051962.0,38051962.0,38051962.0,38051962.0,38051962.0,38051962.0,,,0.0,,,,,,,,,,,,,39049.0,39049.0,39049.0,39049.0,39049.0,39049.0,39049.0,39049.0,39049.0,39049.0,39049.0,39049.0,,,0.0,0.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,10.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,160000.0,3.0,150000.0,3.0,150000.0,3.0,150000.0,3.0,150000.0,3.0,150000.0,3.0,150000.0,3.0,150000.0,3.0,150000.0,3.0,150000.0,3.0,150000.0,3.0,150000.0,3.0,,,,,150000.0,3.0,2.0,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,2013.0,1944.0,288.0,35.0,43221.0,18140.0,39049.0,391765.0,38051962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
38159299.0,426.0,178.0,1178.0,456.0,34.0,11004.0,1752.0,1018.0,8.0,163.0,354.0,335.0,38159299.0,426.0,170.0,1170.0,449.0,34.0,11004.0,1752.0,1023.0,7.0,164.0,346.0,0.0,0.0,0.0,35614.0,36081.0,362543.0,40.7253,73.608,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,1.0,64.0,641.0,6411.0,641100.0,64110000.0,,,,,,0.0,64110301.0,64110301.0,64110301.0,64110301.0,64110301.0,64110301.0,64110301.0,64110301.0,64110301.0,64110301.0,64110301.0,64110301.0,64110301.0,64110301.0,64110301.0,64110301.0,64110301.0,64110301.0,64110301.0,64110301.0,64110301.0,64110301.0,64110301.0,64110301.0,64110301.0,64110000.0,475.0,110.0,38159299.0,38159299.0,38159299.0,38159299.0,38159299.0,38159299.0,38159299.0,38159299.0,38159299.0,38159299.0,38159299.0,38159299.0,38159299.0,38159299.0,38159299.0,38159299.0,38159299.0,38159299.0,38159299.0,38159299.0,38159299.0,38159299.0,38159299.0,38159299.0,38159299.0,38159299.0,0.0,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,0.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,80.0,26.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,55.0,80.0,78.0,80.0,78.0,80.0,72.0,77.0,72.0,72.0,29.0,28.0,26.0,20.0,22.0,20.0,21.0,22.0,23.0,22.0,23.0,24.0,21.0,23.0,20.0,19.0,18.0,16.0,15.0,15.0,14.0,15.0,12.0,13.0,13.0,12.0,800000.0,0.0,823500.0,3.0,800000.0,3.0,2250000.0,3.0,2181600.0,3.0,1833200.0,3.0,1875000.0,3.0,2000000.0,3.0,2083200.0,3.0,2250000.0,3.0,2347200.0,3.0,2450200.0,3.0,2500000.0,3.0,2500000.0,3.0,2500000.0,3.0,2500000.0,3.0,2375000.0,3.0,2375000.0,3.0,2350000.0,3.0,2425000.0,3.0,2499900.0,3.0,580000.0,2.0,590000.0,2.0,590000.0,2.0,590000.0,2.0,590000.0,2.0,590000.0,2.0,2.0,2.0,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1989.0,2015.0,1169.0,461.0,34.0,11004.0,35614.0,36081.0,362543.0,38159299.0,72.0,72.0,77.0,72.0,80.0,78.0,80.0,78.0,80.0,55.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,26.0,80.0,80.0,,,15.0,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,36081.0,27.0,26.0,24.0,22.0,21.0,18.0,17.0,12.0,12.0,14.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
38266635.0,606.0,0.0,0.0,1046.0,27.0,28130.0,0.0,0.0,0.0,0.0,0.0,86.0,38266635.0,603.0,0.0,0.0,1033.0,27.0,28130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16740.0,37119.0,376716.0,35.3019,80.9532,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,2.0,2.0,0.0,65.0,651.0,6512.0,651200.0,65120000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,65120000.0,,,,,637.0,208.0,,,,,,,,,,,,,,,,,,,,,,38266635.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,37119.0,,,,,0.0,0.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160000.0,3.0,,,,,,,,,160000.0,3.0,2.0,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,2011.0,0.0,1050.0,27.0,28130.0,16740.0,37119.0,376716.0,38266635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
